1,40.416774,-3.703833,madrid,Madrid
2,40.445231,-3.706946,cuatro_caminos,Madrid
3,40.421374,-3.682235,escuelas_aguirre,Madrid
4,40.418853,-3.747003,casa_de_campo,Madrid
5,40.465616,-3.688601,plaza_de_castilla,Madrid
6,40.439730,-3.690253,castellana,Madrid
7,40.398151,-3.686585,mendez_alvaro,Madrid
8,40.384753,-3.718627,fernandez_ladreda,Madrid
